,Date,predicted_load
809,2017-03-20,5583.96983602905
810,2017-03-21,5648.030507637473
811,2017-03-22,5646.265859006079
812,2017-03-23,5596.990824575604
813,2017-03-24,5532.265928693524
814,2017-03-25,4997.999593189808
815,2017-03-26,4893.9794690991
816,2017-03-27,5488.022682131846
817,2017-03-28,5551.716264954932
818,2017-03-29,5549.355735591794
819,2017-03-30,5499.3118034271065
820,2017-03-31,5433.7144586374425
821,2017-04-01,4898.553001853981
822,2017-04-02,4793.704683007396
823,2017-04-03,5387.081932002673
824,2017-04-04,5450.369546301002
825,2017-04-05,5447.959903197075
826,2017-04-06,5398.316287415315
827,2017-04-07,5333.653700458512
828,2017-04-08,4800.035816372102
829,2017-04-09,4697.400854658596
830,2017-04-10,5293.706445368958
831,2017-04-11,5360.6649316420835
832,2017-04-12,5362.677242705965
833,2017-04-13,5318.195476354418
834,2017-04-14,5259.403587105186
835,2017-04-15,4732.314854985759
836,2017-04-16,4636.798896001504
837,2017-04-17,5240.728259925347
838,2017-04-18,5315.716012378702
839,2017-04-19,5326.052368427929
840,2017-04-20,5290.0704354373165
841,2017-04-21,5239.830366982781
842,2017-04-22,4721.220498197797
843,2017-04-23,4633.988111967624
844,2017-04-24,5245.88976636787
845,2017-04-25,5328.4324649620985
846,2017-04-26,5345.813625323619
847,2017-04-27,5316.2897985251275
848,2017-04-28,5271.863346636164
849,2017-04-29,4758.385566924877
850,2017-04-30,4675.5888462393195
851,2017-05-01,5291.23772780231
852,2017-05-02,5376.870143254392
853,2017-05-03,5396.73675687363
854,2017-05-04,5369.168386987358
855,2017-05-05,5326.260744342863
856,2017-05-06,4813.975028416608
857,2017-05-07,4732.167035498821
858,2017-05-08,5348.7347471951825
859,2017-05-09,5435.355752083155
860,2017-05-10,5456.422557943111
861,2017-05-11,5430.405877300807
862,2017-05-12,5389.535247578438
863,2017-05-13,4879.895648466753
864,2017-05-14,4801.452888449675
865,2017-05-15,5422.197840132667
866,2017-05-16,5513.880977664996
867,2017-05-17,5540.945360681578
868,2017-05-18,5521.888218368413
869,2017-05-19,5488.940547409184
870,2017-05-20,4988.163418908218
871,2017-05-21,4919.473777633262
872,2017-05-22,5550.789803216942
873,2017-05-23,5653.767255294516
874,2017-05-24,5692.734895414374
875,2017-05-25,5686.059068775193
876,2017-05-26,5665.826772225772
877,2017-05-27,5177.945802006454
878,2017-05-28,5122.174651725886
879,2017-05-29,5766.272109410182
880,2017-05-30,5881.737850538896
881,2017-05-31,5932.751994198496
882,2017-06-01,5937.543582914487
883,2017-06-02,5928.077196960336
884,2017-06-03,5450.156191306086
885,2017-06-04,5403.455133915712
886,2017-06-05,6055.671318756668
887,2017-06-06,6178.266593555468
888,2017-06-07,6235.40744806743
889,2017-06-08,6245.333232678674
890,2017-06-09,6240.0418766506355
891,2017-06-10,5765.391471534341
892,2017-06-11,5721.130424127802
893,2017-06-12,6375.046106755362
894,2017-06-13,6498.703331957127
895,2017-06-14,6556.3806843739
896,2017-06-15,6566.434769464782
897,2017-06-16,6560.981719558351
898,2017-06-17,6085.994601916956
899,2017-06-18,6041.329486172379
900,2017-06-19,6694.87024005756
901,2017-06-20,6818.2635000207265
902,2017-06-21,6875.851958805607
903,2017-06-22,6886.036125527477
904,2017-06-23,6880.953978238727
905,2017-06-24,6406.577214324327
906,2017-06-25,6362.736896068347
907,2017-06-26,7017.268578284394
908,2017-06-27,7141.748359987094
909,2017-06-28,7200.427975016217
910,2017-06-29,7211.599028132734
911,2017-06-30,7207.275727139614
912,2017-07-01,6733.294728462706
913,2017-07-02,6689.344789696915
914,2017-07-03,7343.116199331945
915,2017-07-04,7466.041299462605
916,2017-07-05,7522.23408450032
917,2017-07-06,7529.858848669869
918,2017-07-07,7520.817101210281
919,2017-07-08,7040.851241115124
920,2017-07-09,6989.577569132388
921,2017-07-10,7634.638504615688
922,2017-07-11,7747.445236822349
923,2017-07-12,7792.1187263360835
924,2017-07-13,7786.8589830577175
925,2017-07-14,7763.631815768825
926,2017-07-15,7268.271544369379
927,2017-07-16,7200.51227505969
928,2017-07-17,7828.137651287932
929,2017-07-18,7922.720376703383
930,2017-07-19,7948.559511901196
931,2017-07-20,7924.04557457737
932,2017-07-21,7881.342755206795
933,2017-07-22,7366.4868671006325
934,2017-07-23,7279.411765669974
935,2017-07-24,7888.094287203456
936,2017-07-25,7964.289139745586
937,2017-07-26,7972.461879008142
938,2017-07-27,7931.150121147027
939,2017-07-28,7872.642414027392
940,2017-07-29,7343.073479551348
941,2017-07-30,7242.448636947243
942,2017-07-31,7838.787511599477
943,2017-08-01,7903.858493783457
944,2017-08-02,7902.112088752081
945,2017-08-03,7852.043294802035
946,2017-08-04,7785.872392688537
947,2017-08-05,7249.642798652066
948,2017-08-06,7143.248710498568
949,2017-08-07,7734.582553037722
950,2017-08-08,7795.27357417195
951,2017-08-09,7789.625608522599
952,2017-08-10,7735.984012946944
953,2017-08-11,7666.42102128759
954,2017-08-12,7126.838034880841
955,2017-08-13,7016.997446936634
956,2017-08-14,7604.6738840536245
957,2017-08-15,7661.396105185595
958,2017-08-16,7651.387479245677
959,2017-08-17,7592.93496831349
960,2017-08-18,7518.075806868125
961,2017-08-19,6973.416258268326
962,2017-08-20,6858.015538816685
963,2017-08-21,7439.683797902827
964,2017-08-22,7490.006437220129
965,2017-08-23,7473.282244506288
966,2017-08-24,7407.88944763467
967,2017-08-25,7325.96897576493
968,2017-08-26,6773.523520836646
969,2017-08-27,6650.4451092634645
970,2017-08-28,7224.66121047826
971,2017-08-29,7267.8707931604595
972,2017-08-30,7244.4784429140045
973,2017-08-31,7172.956676877913
974,2017-09-01,7085.525863949348
975,2017-09-02,6528.2504536423285
976,2017-09-03,6401.06431754545
977,2017-09-04,6971.915305465922
978,2017-09-05,7012.5004815020575
979,2017-09-06,6987.200185322864
980,2017-09-07,6914.441061687705
981,2017-09-08,6826.377450077601
982,2017-09-09,6268.989796639403
983,2017-09-10,6142.112828649685
984,2017-09-11,6713.583508735051
985,2017-09-12,6754.980130503394
986,2017-09-13,6730.560581672323
987,2017-09-14,6658.629786390577
988,2017-09-15,6571.22557909113
989,2017-09-16,6014.221528563285
990,2017-09-17,5887.359309290304
991,2017-09-18,6458.400498920819
992,2017-09-19,6498.869034135731
993,2017-09-20,6472.992234762992
994,2017-09-21,6399.070308316397
995,2017-09-22,6309.163507803802
996,2017-09-23,5749.195404624783
997,2017-09-24,5618.984841394599
998,2017-09-25,6186.396437234004
999,2017-09-26,6223.080897943157
1000,2017-09-27,6193.413087182649
1001,2017-09-28,6115.857842250103
1002,2017-09-29,6022.652802025126
1003,2017-09-30,5459.906824407718
1004,2017-10-01,5327.6266912285955
1005,2017-10-02,5893.862120240547
1006,2017-10-03,5930.440493443959
1007,2017-10-04,5901.899419929037
1008,2017-10-05,5826.847279524727
1009,2017-10-06,5737.6411732567585
1010,2017-10-07,5180.481007549698
1011,2017-10-08,5055.432546369839
1012,2017-10-09,5630.56956967912
1013,2017-10-10,5677.706644996039
1014,2017-10-11,5661.330703624398
1015,2017-10-12,5599.96161446255
1016,2017-10-13,5525.831199746523
1017,2017-10-14,4984.979408774684
1018,2017-10-15,4877.280443689318
1019,2017-10-16,5470.588907123689
1020,2017-10-17,5536.477383160905
1021,2017-10-18,5539.173523421406
1022,2017-10-19,5496.9266901852025
1023,2017-10-20,5441.693442453316
1024,2017-10-21,4919.240409327213
1025,2017-10-22,4829.1771647265205
1026,2017-10-23,5439.108989653635
1027,2017-10-24,5520.380751647315
1028,2017-10-25,5537.019798147751
1029,2017-10-26,5507.107752456657
1030,2017-10-27,5462.470351417205
1031,2017-10-28,4948.783743169486
1032,2017-10-29,4865.609757379621
1033,2017-10-30,5480.549960034911
1034,2017-10-31,5564.989678050243
1035,2017-11-01,5583.039877054377
1036,2017-11-02,5552.906800482638
1037,2017-11-03,5506.578557607771
1038,2017-11-04,4989.927160887617
1039,2017-11-05,4902.7386329431165
1040,2017-11-06,5512.861129549454
1041,2017-11-07,5591.942419867013
1042,2017-11-08,5604.364781085891
1043,2017-11-09,5568.60740139331
1044,2017-11-10,5516.925674884506
1045,2017-11-11,4995.4460841318705
1046,2017-11-12,4904.189485499001
1047,2017-11-13,5511.212929076936
1048,2017-11-14,5588.34152669017
1049,2017-11-15,5600.09857906646
1050,2017-11-16,5565.064187434854
1051,2017-11-17,5515.551838251579
1052,2017-11-18,4997.701732594445
1053,2017-11-19,4911.503719709584
1054,2017-11-20,5524.939978287293
1055,2017-11-21,5609.718937480135
1056,2017-11-22,5630.20859472534
1057,2017-11-23,5604.799370472561
1058,2017-11-24,5565.585874453636
1059,2017-11-25,5058.466215230778
1060,2017-11-26,4983.171550751106
1061,2017-11-27,5607.415844224693
1062,2017-11-28,5702.637125457276
1063,2017-11-29,5732.938215547081
1064,2017-11-30,5716.45685399581
1065,2017-12-01,5685.054405539122
1066,2017-12-02,5184.421590188119
1067,2017-12-03,5114.113760253125
1068,2017-12-04,5741.705533746675
1069,2017-12-05,5838.535952673542
1070,2017-12-06,5868.6520193883125
1071,2017-12-07,5850.180475021904
1072,2017-12-08,5815.016954021159
1073,2017-12-09,5308.930947871046
1074,2017-12-10,5231.5991244483985
1075,2017-12-11,5850.756867480307
1076,2017-12-12,5937.939290497306
1077,2017-12-13,5957.419692678521
1078,2017-12-14,5927.5754600043365
1079,2017-12-15,5880.570706345456
1080,2017-12-16,5362.454264938649
1081,2017-12-17,5273.185765880056
1082,2017-12-18,5880.7798598593145
1083,2017-12-19,5957.040039461945
1084,2017-12-20,5966.490218122833
1085,2017-12-21,5927.734253286639
1086,2017-12-22,5873.132877071516
1087,2017-12-23,5348.896794452177
1088,2017-12-24,5255.108811079486
1089,2017-12-25,5859.865151025145
1090,2017-12-26,5935.00748677758
1091,2017-12-27,5945.053881805008
1092,2017-12-28,5908.558840702836
1093,2017-12-29,5857.791906985005
1094,2017-12-30,5338.833514370983
1095,2017-12-31,5251.600870382661
1096,2018-01-01,5863.993922560001
1097,2018-01-02,5947.632796235997
1098,2018-01-03,5966.794751253811
1099,2018-01-04,5939.780684555708
1100,2018-01-05,5898.600440231891
1101,2018-01-06,5389.07544907856
1102,2018-01-07,5310.871292439791
1103,2018-01-08,5931.650061552413
1104,2018-01-09,6022.813732009968
1105,2018-01-10,6048.446445886505
1106,2018-01-11,6026.685592179059
1107,2018-01-12,5989.4108330811105
1108,2018-01-13,5482.349509222443
1109,2018-01-14,5405.110956256136
1110,2018-01-15,6025.339575254758
1111,2018-01-16,6114.457865035674
1112,2018-01-17,6136.607342698187
1113,2018-01-18,6110.017292756623
1114,2018-01-19,6066.690573152601
1115,2018-01-20,5552.505014882985
1116,2018-01-21,5467.243072494721
1117,2018-01-22,6078.739704561356
1118,2018-01-23,6158.619853546184
1119,2018-01-24,6171.2336044367385
1120,2018-01-25,6135.019131046101
1121,2018-01-26,6082.1828205280935
1122,2018-01-27,5558.795269864615
1123,2018-01-28,5464.815958174286
1124,2018-01-29,6068.236706061811
1125,2018-01-30,6140.815405489935
1126,2018-01-31,6147.008192525828
1127,2018-02-01,6105.330241427214
1128,2018-02-02,6048.034615040558
1129,2018-02-03,5521.20788369758
1130,2018-02-04,5424.795308709111
1131,2018-02-05,6026.7456683801065
1132,2018-02-06,6098.7471524946895
1133,2018-02-07,6105.162417966747
1134,2018-02-08,6064.392884905721
1135,2018-02-09,6008.561592580715
1136,2018-02-10,5483.6131992850615
1137,2018-02-11,5389.3437853029645
1138,2018-02-12,5993.550395445153
1139,2018-02-13,6067.771605367077
1140,2018-02-14,6076.227066489242
1141,2018-02-15,6037.185978866706
1142,2018-02-16,5982.653693223114
1143,2018-02-17,5458.474922929916
1144,2018-02-18,5364.366139788163
1145,2018-02-19,5968.06702490546
1146,2018-02-20,6041.082215551714
1147,2018-02-21,6047.621282245956
1148,2018-02-22,6005.966888027775
1149,2018-02-23,5948.160356327776
1150,2018-02-24,5420.103175069877
1151,2018-02-25,5321.587077527704
1152,2018-02-26,5920.44265544941
1153,2018-02-27,5988.277844272102
1154,2018-02-28,5989.414325111951
1155,2018-03-01,5942.251913836534
1156,2018-03-02,5878.950286213527
1157,2018-03-03,5345.526689673316
1158,2018-03-04,5241.882401689569
1159,2018-03-05,5835.948002655484
1160,2018-03-06,5899.418904920503
1161,2018-03-07,5896.689270999284
1162,2018-03-08,5846.214463376529
1163,2018-03-09,5780.191428850447
1164,2018-03-10,5244.655702134557
1165,2018-03-11,5139.507802360441
1166,2018-03-12,5732.659083152439
1167,2018-03-13,5795.768450385741
1168,2018-03-14,5793.1780337456275
1169,2018-03-15,5743.27788994476
1170,2018-03-16,5678.189060496947
1171,2018-03-17,5143.863575897176
1172,2018-03-18,5040.114077165593
1173,2018-03-19,5634.763006322293
1174,2018-03-20,5699.382667792631
1175,2018-03-21,5698.234135410709
1176,2018-03-22,5649.634975571496
1177,2018-03-23,5585.645009679668
1178,2018-03-24,5052.168618708013
1179,2018-03-25,4948.986185246886
1180,2018-03-26,5543.904564920103
1181,2018-03-27,5608.497847124629
1182,2018-03-28,5607.046356744669
1183,2018-03-29,5557.8907629855985
1184,2018-03-30,5493.156040093448
1185,2018-03-31,4958.812807903991
1186,2018-04-01,4854.719711700884
1187,2018-04-02,5448.771297963461
1188,2018-04-03,5512.635831103255
1189,2018-04-04,5510.691098314949
1190,2018-04-05,5461.388273640764
1191,2018-04-06,5396.933189829886
1192,2018-04-07,4863.383667078048
1193,2018-04-08,4760.6756565615215
1194,2018-04-09,5356.768264173249
1195,2018-04-10,5423.379093563864
1196,2018-04-11,5424.91803905839
1197,2018-04-12,5379.849668790865
1198,2018-04-13,5320.373599357817
1199,2018-04-14,4792.521545650938
1200,2018-04-15,4696.183818979414
1201,2018-04-16,5299.255334237833
1202,2018-04-17,5373.372540650475
1203,2018-04-18,5382.849363041094
1204,2018-04-19,5346.04223235331
1205,2018-04-20,5295.0335291161055
1206,2018-04-21,4775.7320321456755
1207,2018-04-22,4687.903043275544
1208,2018-04-23,5299.318138679714
1209,2018-04-24,5381.495846656595
1210,2018-04-25,5398.641223163074
1211,2018-04-26,5369.01429074264
1212,2018-04-27,5324.616557542122
1213,2018-04-28,4811.294111075738
1214,2018-04-29,4728.76987233028
1215,2018-04-30,5344.794890679927
1216,2018-05-01,5430.8899267135685
1217,2018-05-02,5451.2852605124335
1218,2018-05-03,5424.288677447248
1219,2018-05-04,5381.970855281421
1220,2018-05-05,4870.266674913082
1221,2018-05-06,4789.005087855592
1222,2018-05-07,5406.057486945254
1223,2018-05-08,5493.075909987069
1224,2018-05-09,5514.429110672852
1225,2018-05-10,5488.56655697492
1226,2018-05-11,5447.699697044345
1227,2018-05-12,4937.899135857195
1228,2018-05-13,4859.1204776725035
1229,2018-05-14,5479.348900084897
1230,2018-05-15,5570.333902513741
1231,2018-05-16,5596.522366917108
1232,2018-05-17,5576.420081594062
1233,2018-05-18,5542.271143234557
1234,2018-05-19,5040.153937692409
1235,2018-05-20,4970.006492152863
1236,2018-05-21,5599.771281210292
1237,2018-05-22,5701.130925055808
1238,2018-05-23,5738.442891513403
1239,2018-05-24,5730.103306148583
1240,2018-05-25,5708.22921963637
1241,2018-05-26,5218.757949511341
1242,2018-05-27,5161.476190655253
1243,2018-05-28,5804.168866701541
1244,2018-05-29,5918.359041426601
1245,2018-05-30,5968.246877475423
1246,2018-05-31,5972.077620816236
1247,2018-06-01,5961.82783640406
1248,2018-06-02,5483.30839452442
1249,2018-06-03,5436.196793938605
1250,2018-06-04,6088.188698599555
1251,2018-06-05,6210.739927175587
1252,2018-06-06,6268.00682105406
1253,2018-06-07,6278.214927458558
1254,2018-06-08,6273.345202730468
1255,2018-06-09,5799.236236719008
1256,2018-06-10,5755.615107891891
1257,2018-06-11,6410.090375369525
1258,2018-06-12,6534.3605884228
1259,2018-06-13,6592.68216908834
1260,2018-06-14,6603.390856094672
1261,2018-06-15,6598.583950105979
1262,2018-06-16,6124.218397390125
1263,2018-06-17,6080.13744827255
1264,2018-06-18,6734.215940707862
1265,2018-06-19,6858.095640098621
1266,2018-06-20,6916.118765378565
1267,2018-06-21,6926.689848840723
1268,2018-06-22,6921.955345681547
1269,2018-06-23,6447.899698934785
1270,2018-06-24,6404.370661720909
1271,2018-06-25,7059.223972440588
1272,2018-06-26,7184.058837589158
1273,2018-06-27,7243.152353292231
1274,2018-06-28,7254.82299143063
1275,2018-06-29,7251.112522707804
1276,2018-06-30,6777.885017814243
1277,2018-07-01,6734.855645111558
1278,2018-07-02,7389.739260356763
1279,2018-07-03,7513.990129343634
1280,2018-07-04,7571.740790455855
1281,2018-07-05,7581.170052148573
1282,2018-07-06,7574.189364076918
1283,2018-07-07,7096.546070497306
1284,2018-07-08,7047.856136895785
1285,2018-07-09,7695.756226774342
1286,2018-07-10,7811.6463632801215
1287,2018-07-11,7859.631092067537
1288,2018-07-12,7857.889068151837
1289,2018-07-13,7838.360253725991
1290,2018-07-14,7346.84920593654
1291,2018-07-15,7283.057039017403
1292,2018-07-16,7914.73195446451
1293,2018-07-17,8013.409613595893
1294,2018-07-18,8043.35133032289
1295,2018-07-19,8022.910088364434
1296,2018-07-20,7984.213669020015
1297,2018-07-21,7473.263482455748
1298,2018-07-22,7389.961812302934
1299,2018-07-23,8002.257500524474
1300,2018-07-24,8081.8814839600345
1301,2018-07-25,8093.280297432256
1302,2018-07-26,8054.977680451504
1303,2018-07-27,7999.253698424494
1304,2018-07-28,7472.240084327469
1305,2018-07-29,7373.94460860483
1306,2018-07-30,7972.3945841814275
1307,2018-07-31,8039.370977674636
1308,2018-08-01,8039.3412791965
1309,2018-08-02,7990.821282147579
1310,2018-08-03,7926.05517464082
1311,2018-08-04,7391.112615927632
1312,2018-08-05,7285.915550650578
1313,2018-08-06,7878.384792183829
1314,2018-08-07,7940.177752085106
1315,2018-08-08,7935.62535834615
1316,2018-08-09,7883.098191851548
1317,2018-08-10,7814.691111946899
1318,2018-08-11,7276.324909041192
1319,2018-08-12,7167.77760084759
1320,2018-08-13,7756.835270755624
1321,2018-08-14,7815.03369984034
1322,2018-08-15,7806.598720916283
1323,2018-08-16,7749.815224215465
1324,2018-08-17,7676.714003386052
1325,2018-08-18,7133.174917514342
1326,2018-08-19,7018.958945490981
1327,2018-08-20,7601.8590139711805
1328,2018-08-21,7653.440856908746
1329,2018-08-22,7637.98186488461
1330,2018-08-23,7573.837906191449
1331,2018-08-24,7492.47990643966
1332,2018-08-25,6940.536130526964
1333,2018-08-26,6817.8780988773915
1334,2018-08-27,7392.414891984056
1335,2018-08-28,7435.829854518399
1336,2018-08-29,7412.515266805871
1337,2018-08-30,7340.93510082833
1338,2018-08-31,7253.305254606791
1339,2018-09-01,6695.689957081205
1340,2018-09-02,6568.0271408493645
1341,2018-09-03,7138.272882791014
1342,2018-09-04,7178.136380369164
1343,2018-09-05,7152.013616001286
1344,2018-09-06,7078.349864080043
1345,2018-09-07,6989.320448058101
1346,2018-09-08,6430.928429013766
1347,2018-09-09,6303.031988161892
1348,2018-09-10,6873.491545176397
1349,2018-09-11,6913.908000319331
1350,2018-09-12,6888.5601536283175
1351,2018-09-13,6815.771340114402
1352,2018-09-14,6727.594559740834
1353,2018-09-15,6169.914645730906
1354,2018-09-16,6042.480090734182
1355,2018-09-17,6613.05442907963
1356,2018-09-18,6653.158423104925
1357,2018-09-19,6627.010974816216
1358,2018-09-20,6552.898681923819
1359,2018-09-21,6462.863213017278
1360,2018-09-22,5902.804960645076
1361,2018-09-23,5772.515529106965
1362,2018-09-24,6339.828916633267
1363,2018-09-25,6376.362627113315
1364,2018-09-26,6346.456646096793
1365,2018-09-27,6268.540239973161
1366,2018-09-28,6174.815818333278
1367,2018-09-29,5611.358407398941
1368,2018-09-30,5478.1434018912405
1369,2018-10-01,6043.192584111584
1370,2018-10-02,6078.309789311105
1371,2018-10-03,6048.014306917732
1372,2018-10-04,5970.902137690173
1373,2018-10-05,5879.324509797625
1374,2018-10-06,5319.482361647611
1375,2018-10-07,5191.449611098154
1376,2018-10-08,5763.315339767163
1377,2018-10-09,5806.916395019117
1378,2018-10-10,5786.768602376948
1379,2018-10-11,5721.42678806343
1380,2018-10-12,5643.163068206433
1381,2018-10-13,5098.0621380446655
1382,2018-10-14,4986.04637722586
1383,2018-10-15,5575.020867061305
1384,2018-10-16,5636.609760754923
1385,2018-10-17,5635.092110474012
1386,2018-10-18,5588.76723708785
1387,2018-10-19,5529.638963063005
1388,2018-10-20,5003.517287393201
1389,2018-10-21,4910.050149854326
1390,2018-10-22,5516.875202035305
1391,2018-10-23,5595.362842965398
1392,2018-10-24,5609.558440479773
1393,2018-10-25,5577.553646881523
1394,2018-10-26,5531.175962769921
1395,2018-10-27,5016.0949765834075
1396,2018-10-28,4931.857795581317
1397,2018-10-29,5546.043477667517
1398,2018-10-30,5630.007640651503
1399,2018-10-31,5647.8251180783245
1400,2018-11-01,5617.660549117095
1401,2018-11-02,5571.456067043823
1402,2018-11-03,5055.034556184144
1403,2018-11-04,4968.131066041911
1404,2018-11-05,5578.5422939155815
1405,2018-11-06,5657.6216299038115
1406,2018-11-07,5669.946838072767
1407,2018-11-08,5633.952323472022
1408,2018-11-09,5581.853440785981
1409,2018-11-10,5059.742453714501
1410,2018-11-11,4967.612741347191
1411,2018-11-12,5573.501358050602
1412,2018-11-13,5649.221439759763
1413,2018-11-14,5659.292652754455
1414,2018-11-15,5622.299900983029
1415,2018-11-16,5570.569777639263
1416,2018-11-17,5050.26353576883
1417,2018-11-18,4961.399446788993
1418,2018-11-19,5571.994705881084
1419,2018-11-20,5653.798397054508
1420,2018-11-21,5671.223700826687
1421,2018-11-22,5642.709514592683
1422,2018-11-23,5600.400893822547
1423,2018-11-24,5090.246981768604
1424,2018-11-25,5012.029162868903
1425,2018-11-26,5633.509442132544
1426,2018-11-27,5726.170387990931
1427,2018-11-28,5754.154632346367
1428,2018-11-29,5735.633900043164
1429,2018-11-30,5702.4967748117015
1430,2018-12-01,5200.453670580259
1431,2018-12-02,5129.071552352286
1432,2018-12-03,5755.928230895303
1433,2018-12-04,5852.357408683416
1434,2018-12-05,5882.3923329629115
1435,2018-12-06,5864.137916443893
1436,2018-12-07,5829.4604499693205
1437,2018-12-08,5324.093324715221
1438,2018-12-09,5247.671289404454
1439,2018-12-10,5867.883081261793
1440,2018-12-11,5956.213655181759
1441,2018-12-12,5976.883945412776
1442,2018-12-13,5948.21812763336
1443,2018-12-14,5902.327639234693
1444,2018-12-15,5385.210531057219
1445,2018-12-16,5296.778849704392
1446,2018-12-17,5905.004075837922
1447,2018-12-18,5981.652037595208
1448,2018-12-19,5991.215430521136
1449,2018-12-20,5952.2741061845445
1450,2018-12-21,5897.172573286234
1451,2018-12-22,5372.113457235506
1452,2018-12-23,5277.179772067211
1453,2018-12-24,5880.476162693384
1454,2018-12-25,5953.860643584111
1455,2018-12-26,5961.875043721261
1456,2018-12-27,5923.104368059296
1457,2018-12-28,5869.854535721115
1458,2018-12-29,5348.247225562536
1459,2018-12-30,5258.244636401735
1460,2018-12-31,5867.794243707129
1461,2019-01-01,5948.564975218244
1462,2019-01-02,5964.882887506572
1463,2019-01-03,5935.096405234823
1464,2019-01-04,5891.260418637411
1465,2019-01-05,5379.2377934946035
1466,2019-01-06,5298.730917967739
1467,2019-01-07,5917.433183604918
1468,2019-01-08,6006.771642205743
1469,2019-01-09,6030.848748340776
1470,2019-01-10,6007.813090404647
1471,2019-01-11,5969.548264454295
1472,2019-01-12,5461.778325181087
1473,2019-01-13,5384.102342926923
1474,2019-01-14,6004.147895499638
1475,2019-01-15,6093.314696363339
1476,2019-01-16,6115.716258250318
1477,2019-01-17,6089.5495135146975
1478,2019-01-18,6046.781592381427
1479,2019-01-19,5533.173155231922
1480,2019-01-20,5448.54646492739
1481,2019-01-21,6060.69702896103
1482,2019-01-22,6141.211268179275
1483,2019-01-23,6154.402702473682
1484,2019-01-24,6118.675846225294
1485,2019-01-25,6066.207178730476
1486,2019-01-26,5543.041861447329
1487,2019-01-27,5449.118987892229
1488,2019-01-28,6052.415463824245
1489,2019-01-29,6124.6799922942955
1490,2019-01-30,6130.365331977159
1491,2019-01-31,6087.989008230967
1492,2019-02-01,6029.8119177225135
1493,2019-02-02,5501.933549276099
1494,2019-02-03,5404.316631762543
1495,2019-02-04,6004.931305412843
1496,2019-02-05,6075.490264137481
1497,2019-02-06,6080.382985634454
1498,2019-02-07,6038.0391543620935
1499,2019-02-08,5980.610623630656
1500,2019-02-09,5454.070527706019
1501,2019-02-10,5358.242229382195
1502,2019-02-11,5960.948064287719
1503,2019-02-12,6033.749188829442
1504,2019-02-13,6040.884506436344
1505,2019-02-14,6000.638638012688
1506,2019-02-15,5945.0281505433395
1507,2019-02-16,5419.904533276222
1508,2019-02-17,5324.9864996261185
1509,2019-02-18,5928.01148607919
1510,2019-02-19,6000.477584507584
1511,2019-02-20,6006.58383374248
1512,2019-02-21,5964.598809944057
1513,2019-02-22,5906.546726555678
1514,2019-02-23,5378.309552890586
1515,2019-02-24,5279.657771083671
1516,2019-02-25,5878.399704564191
1517,2019-02-26,5946.120734585126
1518,2019-02-27,5947.120426160995
1519,2019-02-28,5899.777610851069
1520,2019-03-01,5836.232753903168
1521,2019-03-02,5302.486236671126
1522,2019-03-03,5198.425297234035
1523,2019-03-04,5791.969683053711
1524,2019-03-05,5854.80744668388
1525,2019-03-06,5851.329010658427
1526,2019-03-07,5799.989640957791
1527,2019-03-08,5732.989732959687
1528,2019-03-09,5196.371599441689
1529,2019-03-10,5090.04554278556
1530,2019-03-11,5681.935284052622
1531,2019-03-12,5743.714177920878
1532,2019-03-13,5739.740317081011
1533,2019-03-14,5688.420623291943
1534,2019-03-15,5621.8932686708695
1535,2019-03-16,5086.127040369723
1536,2019-03-17,4980.950340880788
1537,2019-03-18,5574.199796064711
1538,2019-03-19,5637.459792106096
1539,2019-03-20,5635.000933280155
1540,2019-03-21,5585.147405783376
1541,2019-03-22,5519.962482537891
1542,2019-03-23,4985.350680178919
1543,2019-03-24,4881.0891684607595
1544,2019-03-25,5474.9783250180935
1545,2019-03-26,5538.5826928050365
1546,2019-03-27,5536.170285519886
1547,2019-03-28,5486.080198388354
1548,2019-03-29,5420.407750922453
1549,2019-03-30,4885.105684338102
1550,2019-03-31,4780.014044746409
1551,2019-04-01,5373.008694300512
1552,2019-04-02,5435.551716281167
1553,2019-04-03,5432.192027351358
1554,2019-04-04,5381.365672911654
1555,2019-04-05,5315.26570863944
1556,2019-04-06,4779.940011790658
1557,2019-04-07,4675.317821402209
1558,2019-04-08,5269.355059283534
1559,2019-04-09,5333.769860402503
1560,2019-04-10,5332.976436218392
1561,2019-04-11,5285.447407904719
1562,2019-04-12,5223.394011140518
1563,2019-04-13,4692.862860300364
1564,2019-04-14,4593.762052982984
1565,2019-04-15,5194.00668687295
1566,2019-04-16,5265.255217873237
1567,2019-04-17,5271.8447634488575
1568,2019-04-18,5232.1554491298075
1569,2019-04-19,5178.293142624193
1570,2019-04-20,4656.189189530272
1571,2019-04-21,4565.629843443861
1572,2019-04-22,5174.40536255958
1573,2019-04-23,5254.050093221371
1574,2019-04-24,5268.781530434758
1575,2019-04-25,5236.868337600553
1576,2019-04-26,5190.316555822275
1577,2019-04-27,4674.972507961723
1578,2019-04-28,4590.55498994387
1579,2019-04-29,5204.806632870609
1580,2019-04-30,5289.235682251111
1581,2019-05-01,5308.056127140238
1582,2019-05-02,5279.5561227548515
1583,2019-05-03,5235.783918267657
1584,2019-05-04,4722.649796846391
1585,2019-05-05,4639.9566430189325
1586,2019-05-06,5255.549063564737
1587,2019-05-07,5341.052369801671
1588,2019-05-08,5360.809432719639
1589,2019-05-09,5333.245448035369
1590,2019-05-10,5290.549928455239
1591,2019-05-11,4778.77454474455
